"day_number","region","country","state","city","month","day","year","temp"
"5061","Europe","Poland","","Warsaw",11,8,2008,43.9
"5062","Europe","Poland","","Warsaw",11,9,2008,47.5
"5063","Europe","Poland","","Warsaw",11,10,2008,48
"5064","Europe","Poland","","Warsaw",11,11,2008,46.1
"5065","Europe","Poland","","Warsaw",11,12,2008,43.3
"5066","Europe","Poland","","Warsaw",11,13,2008,44.3
"5067","Europe","Poland","","Warsaw",11,14,2008,39.9
"5068","Europe","Poland","","Warsaw",11,15,2008,47
"5069","Europe","Poland","","Warsaw",11,16,2008,48.2
"5070","Europe","Poland","","Warsaw",11,17,2008,37.6
"5071","Europe","Poland","","Warsaw",11,18,2008,31.7
"5072","Europe","Poland","","Warsaw",11,19,2008,38.2
"5073","Europe","Poland","","Warsaw",11,20,2008,44.8
"5074","Europe","Poland","","Warsaw",11,21,2008,36.9
"5075","Europe","Poland","","Warsaw",11,22,2008,30.1
"5076","Europe","Poland","","Warsaw",11,23,2008,30.9
"5077","Europe","Poland","","Warsaw",11,24,2008,31.4
"5078","Europe","Poland","","Warsaw",11,25,2008,31.5
"5079","Europe","Poland","","Warsaw",11,26,2008,33.2
"5080","Europe","Poland","","Warsaw",11,27,2008,40.3
"5081","Europe","Poland","","Warsaw",11,28,2008,36.9
"5082","Europe","Poland","","Warsaw",11,29,2008,34.3
"5083","Europe","Poland","","Warsaw",11,30,2008,42
"5084","Europe","Poland","","Warsaw",12,1,2008,45.9
"5085","Europe","Poland","","Warsaw",12,2,2008,42.9
"5086","Europe","Poland","","Warsaw",12,3,2008,35.1
"5087","Europe","Poland","","Warsaw",12,4,2008,36.8
"5088","Europe","Poland","","Warsaw",12,5,2008,41.1
"5089","Europe","Poland","","Warsaw",12,6,2008,40.8
"5090","Europe","Poland","","Warsaw",12,7,2008,39.1
"5091","Europe","Poland","","Warsaw",12,8,2008,34.1
"5092","Europe","Poland","","Warsaw",12,9,2008,34.8
"5093","Europe","Poland","","Warsaw",12,10,2008,31.9
"5094","Europe","Poland","","Warsaw",12,11,2008,37.1
"5095","Europe","Poland","","Warsaw",12,12,2008,34.9
"5096","Europe","Poland","","Warsaw",12,13,2008,33.6
"5097","Europe","Poland","","Warsaw",12,14,2008,30.7
"5098","Europe","Poland","","Warsaw",12,15,2008,30.6
"5099","Europe","Poland","","Warsaw",12,16,2008,34
"5100","Europe","Poland","","Warsaw",12,17,2008,36.2
"5101","Europe","Poland","","Warsaw",12,18,2008,37.3
"5102","Europe","Poland","","Warsaw",12,19,2008,34.3
"5103","Europe","Poland","","Warsaw",12,20,2008,36.6
"5104","Europe","Poland","","Warsaw",12,21,2008,39.1
"5105","Europe","Poland","","Warsaw",12,22,2008,41.6
"5106","Europe","Poland","","Warsaw",12,23,2008,35.4
"5107","Europe","Poland","","Warsaw",12,24,2008,29.3
"5108","Europe","Poland","","Warsaw",12,25,2008,30.5
"5109","Europe","Poland","","Warsaw",12,26,2008,29.4
"5110","Europe","Poland","","Warsaw",12,27,2008,28.3
"5111","Europe","Poland","","Warsaw",12,28,2008,28.5
"5112","Europe","Poland","","Warsaw",12,29,2008,28.1
"5113","Europe","Poland","","Warsaw",12,30,2008,23.7
"5114","Europe","Poland","","Warsaw",12,31,2008,23.9
"5115","Europe","Poland","","Warsaw",1,1,2009,23
"5116","Europe","Poland","","Warsaw",1,2,2009,24.1
"5117","Europe","Poland","","Warsaw",1,3,2009,22.1
"5118","Europe","Poland","","Warsaw",1,4,2009,24
"5119","Europe","Poland","","Warsaw",1,5,2009,10
"5120","Europe","Poland","","Warsaw",1,6,2009,2.7
"5121","Europe","Poland","","Warsaw",1,7,2009,10.9
"5122","Europe","Poland","","Warsaw",1,8,2009,18.8
"5123","Europe","Poland","","Warsaw",1,9,2009,26.5
"5124","Europe","Poland","","Warsaw",1,10,2009,31.1
"5125","Europe","Poland","","Warsaw",1,11,2009,29.2
"5126","Europe","Poland","","Warsaw",1,12,2009,22.3
"5127","Europe","Poland","","Warsaw",1,13,2009,21.2
"5128","Europe","Poland","","Warsaw",1,14,2009,22.9
"5129","Europe","Poland","","Warsaw",1,15,2009,28.6
"5130","Europe","Poland","","Warsaw",1,16,2009,29
"5131","Europe","Poland","","Warsaw",1,17,2009,25.9
"5132","Europe","Poland","","Warsaw",1,18,2009,23.3
"5133","Europe","Poland","","Warsaw",1,19,2009,31
"5134","Europe","Poland","","Warsaw",1,20,2009,34
"5135","Europe","Poland","","Warsaw",1,21,2009,38.3
"5136","Europe","Poland","","Warsaw",1,22,2009,35
"5137","Europe","Poland","","Warsaw",1,23,2009,35.5
"5138","Europe","Poland","","Warsaw",1,24,2009,38.4
"5139","Europe","Poland","","Warsaw",1,25,2009,35.9
"5140","Europe","Poland","","Warsaw",1,26,2009,33.3
"5141","Europe","Poland","","Warsaw",1,27,2009,33.8
"5142","Europe","Poland","","Warsaw",1,28,2009,31.7
"5143","Europe","Poland","","Warsaw",1,29,2009,33.2
"5144","Europe","Poland","","Warsaw",1,30,2009,32
"5145","Europe","Poland","","Warsaw",1,31,2009,30
"5146","Europe","Poland","","Warsaw",2,1,2009,29.9
"5147","Europe","Poland","","Warsaw",2,2,2009,29.2
"5148","Europe","Poland","","Warsaw",2,3,2009,27.6
"5149","Europe","Poland","","Warsaw",2,4,2009,34.2
"5150","Europe","Poland","","Warsaw",2,5,2009,35
"5151","Europe","Poland","","Warsaw",2,6,2009,36.6
"5152","Europe","Poland","","Warsaw",2,7,2009,44.4
"5153","Europe","Poland","","Warsaw",2,8,2009,40.9
"5154","Europe","Poland","","Warsaw",2,9,2009,31.4
"5155","Europe","Poland","","Warsaw",2,10,2009,31.2
"5156","Europe","Poland","","Warsaw",2,11,2009,34.9
"5157","Europe","Poland","","Warsaw",2,12,2009,32
"5158","Europe","Poland","","Warsaw",2,13,2009,31.6
"5159","Europe","Poland","","Warsaw",2,14,2009,31.4
"5160","Europe","Poland","","Warsaw",2,15,2009,29.1
"5161","Europe","Poland","","Warsaw",2,16,2009,25.9
"5162","Europe","Poland","","Warsaw",2,17,2009,24.6
"5163","Europe","Poland","","Warsaw",2,18,2009,25.1
"5164","Europe","Poland","","Warsaw",2,19,2009,25
"5165","Europe","Poland","","Warsaw",2,20,2009,22.4
"5166","Europe","Poland","","Warsaw",2,21,2009,18.2
"5167","Europe","Poland","","Warsaw",2,22,2009,17.7
"5168","Europe","Poland","","Warsaw",2,23,2009,32.2
"5169","Europe","Poland","","Warsaw",2,24,2009,32.7
"5170","Europe","Poland","","Warsaw",2,25,2009,34.4
"5171","Europe","Poland","","Warsaw",2,26,2009,35.6
"5172","Europe","Poland","","Warsaw",2,27,2009,36.5
"5173","Europe","Poland","","Warsaw",2,28,2009,33.7
"5174","Europe","Poland","","Warsaw",3,1,2009,31.1
"5175","Europe","Poland","","Warsaw",3,2,2009,34.1
"5176","Europe","Poland","","Warsaw",3,3,2009,32.4
"5177","Europe","Poland","","Warsaw",3,4,2009,38.3
"5178","Europe","Poland","","Warsaw",3,5,2009,38.5
"5179","Europe","Poland","","Warsaw",3,6,2009,38
"5180","Europe","Poland","","Warsaw",3,7,2009,35.9
"5181","Europe","Poland","","Warsaw",3,8,2009,34.8
"5182","Europe","Poland","","Warsaw",3,9,2009,37.4
"5183","Europe","Poland","","Warsaw",3,10,2009,36.9
"5184","Europe","Poland","","Warsaw",3,11,2009,37.4
"5185","Europe","Poland","","Warsaw",3,12,2009,33
"5186","Europe","Poland","","Warsaw",3,13,2009,34.7
"5187","Europe","Poland","","Warsaw",3,14,2009,38
"5188","Europe","Poland","","Warsaw",3,15,2009,40.8
"5189","Europe","Poland","","Warsaw",3,16,2009,37.7
"5190","Europe","Poland","","Warsaw",3,17,2009,35.7
"5191","Europe","Poland","","Warsaw",3,18,2009,37
"5192","Europe","Poland","","Warsaw",3,19,2009,33
"5193","Europe","Poland","","Warsaw",3,20,2009,33.6
"5194","Europe","Poland","","Warsaw",3,21,2009,36.9
"5195","Europe","Poland","","Warsaw",3,22,2009,35.6
"5196","Europe","Poland","","Warsaw",3,23,2009,39.4
"5197","Europe","Poland","","Warsaw",3,24,2009,34.8
"5198","Europe","Poland","","Warsaw",3,25,2009,29.1
"5199","Europe","Poland","","Warsaw",3,26,2009,31.1
"5200","Europe","Poland","","Warsaw",3,27,2009,41.1
"5201","Europe","Poland","","Warsaw",3,28,2009,47.3
"5202","Europe","Poland","","Warsaw",3,29,2009,48.2
"5203","Europe","Poland","","Warsaw",3,30,2009,42.4
"5204","Europe","Poland","","Warsaw",3,31,2009,42.3
"5205","Europe","Poland","","Warsaw",4,1,2009,45.4
"5206","Europe","Poland","","Warsaw",4,2,2009,43.9
"5207","Europe","Poland","","Warsaw",4,3,2009,48.7
"5208","Europe","Poland","","Warsaw",4,4,2009,51.9
"5209","Europe","Poland","","Warsaw",4,5,2009,54.4
"5210","Europe","Poland","","Warsaw",4,6,2009,50.2
"5211","Europe","Poland","","Warsaw",4,7,2009,52.5
"5212","Europe","Poland","","Warsaw",4,8,2009,59.4
"5213","Europe","Poland","","Warsaw",4,9,2009,-99
"5214","Europe","Poland","","Warsaw",4,10,2009,48.9
"5215","Europe","Poland","","Warsaw",4,11,2009,46.2
"5216","Europe","Poland","","Warsaw",4,12,2009,49
"5217","Europe","Poland","","Warsaw",4,13,2009,50.2
"5218","Europe","Poland","","Warsaw",4,14,2009,53.2
"5219","Europe","Poland","","Warsaw",4,15,2009,49.5
"5220","Europe","Poland","","Warsaw",4,16,2009,49.2
"5221","Europe","Poland","","Warsaw",4,17,2009,54.6
"5222","Europe","Poland","","Warsaw",4,18,2009,50.5
"5223","Europe","Poland","","Warsaw",4,19,2009,42.1
"5224","Europe","Poland","","Warsaw",4,20,2009,46.9
"5225","Europe","Poland","","Warsaw",4,21,2009,47.9
"5226","Europe","Poland","","Warsaw",4,22,2009,49.4
"5227","Europe","Poland","","Warsaw",4,23,2009,53.4
"5228","Europe","Poland","","Warsaw",4,24,2009,51.6
"5229","Europe","Poland","","Warsaw",4,25,2009,53.6
"5230","Europe","Poland","","Warsaw",4,26,2009,57.4
"5231","Europe","Poland","","Warsaw",4,27,2009,59.9
"5232","Europe","Poland","","Warsaw",4,28,2009,62.2
"5233","Europe","Poland","","Warsaw",4,29,2009,63.2
"5234","Europe","Poland","","Warsaw",4,30,2009,65.1
"5235","Europe","Poland","","Warsaw",5,1,2009,54.6
"5236","Europe","Poland","","Warsaw",5,2,2009,56.7
"5237","Europe","Poland","","Warsaw",5,3,2009,58.4
"5238","Europe","Poland","","Warsaw",5,4,2009,57.4
"5239","Europe","Poland","","Warsaw",5,5,2009,51.3
"5240","Europe","Poland","","Warsaw",5,6,2009,50.5
"5241","Europe","Poland","","Warsaw",5,7,2009,53.7
"5242","Europe","Poland","","Warsaw",5,8,2009,60.7
"5243","Europe","Poland","","Warsaw",5,9,2009,59.9
"5244","Europe","Poland","","Warsaw",5,10,2009,60.1
"5245","Europe","Poland","","Warsaw",5,11,2009,55.1
"5246","Europe","Poland","","Warsaw",5,12,2009,50.6
"5247","Europe","Poland","","Warsaw",5,13,2009,48.4
"5248","Europe","Poland","","Warsaw",5,14,2009,49.8
"5249","Europe","Poland","","Warsaw",5,15,2009,53.2
"5250","Europe","Poland","","Warsaw",5,16,2009,53
"5251","Europe","Poland","","Warsaw",5,17,2009,54.7
"5252","Europe","Poland","","Warsaw",5,18,2009,61
"5253","Europe","Poland","","Warsaw",5,19,2009,60.1
"5254","Europe","Poland","","Warsaw",5,20,2009,62.8
"5255","Europe","Poland","","Warsaw",5,21,2009,64.2
"5256","Europe","Poland","","Warsaw",5,22,2009,63
"5257","Europe","Poland","","Warsaw",5,23,2009,51.6
"5258","Europe","Poland","","Warsaw",5,24,2009,55.4
"5259","Europe","Poland","","Warsaw",5,25,2009,60
"5260","Europe","Poland","","Warsaw",5,26,2009,64.3
"5261","Europe","Poland","","Warsaw",5,27,2009,57.5
"5262","Europe","Poland","","Warsaw",5,28,2009,53.3
"5263","Europe","Poland","","Warsaw",5,29,2009,50.7
"5264","Europe","Poland","","Warsaw",5,30,2009,56.4
"5265","Europe","Poland","","Warsaw",5,31,2009,60.2
"5266","Europe","Poland","","Warsaw",6,1,2009,55.9
"5267","Europe","Poland","","Warsaw",6,2,2009,56.7
"5268","Europe","Poland","","Warsaw",6,3,2009,54.1
"5269","Europe","Poland","","Warsaw",6,4,2009,50.6
"5270","Europe","Poland","","Warsaw",6,5,2009,49
"5271","Europe","Poland","","Warsaw",6,6,2009,54.4
"5272","Europe","Poland","","Warsaw",6,7,2009,59.3
"5273","Europe","Poland","","Warsaw",6,8,2009,64
"5274","Europe","Poland","","Warsaw",6,9,2009,65.5
"5275","Europe","Poland","","Warsaw",6,10,2009,62.9
"5276","Europe","Poland","","Warsaw",6,11,2009,63.5
"5277","Europe","Poland","","Warsaw",6,12,2009,56.3
"5278","Europe","Poland","","Warsaw",6,13,2009,50.8
"5279","Europe","Poland","","Warsaw",6,14,2009,58.3
"5280","Europe","Poland","","Warsaw",6,15,2009,65.6
"5281","Europe","Poland","","Warsaw",6,16,2009,57.8
"5282","Europe","Poland","","Warsaw",6,17,2009,56.2
"5283","Europe","Poland","","Warsaw",6,18,2009,60.9
"5284","Europe","Poland","","Warsaw",6,19,2009,61.5
"5285","Europe","Poland","","Warsaw",6,20,2009,59
"5286","Europe","Poland","","Warsaw",6,21,2009,60.2
"5287","Europe","Poland","","Warsaw",6,22,2009,57.7
"5288","Europe","Poland","","Warsaw",6,23,2009,67.4
"5289","Europe","Poland","","Warsaw",6,24,2009,66.9
"5290","Europe","Poland","","Warsaw",6,25,2009,68.4
"5291","Europe","Poland","","Warsaw",6,26,2009,64.3
"5292","Europe","Poland","","Warsaw",6,27,2009,64.8
"5293","Europe","Poland","","Warsaw",6,28,2009,71.5
"5294","Europe","Poland","","Warsaw",6,29,2009,74.8
"5295","Europe","Poland","","Warsaw",6,30,2009,73.9
"5296","Europe","Poland","","Warsaw",7,1,2009,73.7
"5297","Europe","Poland","","Warsaw",7,2,2009,73.4
"5298","Europe","Poland","","Warsaw",7,3,2009,72.1
"5299","Europe","Poland","","Warsaw",7,4,2009,71.1
"5300","Europe","Poland","","Warsaw",7,5,2009,65.2
"5301","Europe","Poland","","Warsaw",7,6,2009,67
"5302","Europe","Poland","","Warsaw",7,7,2009,69.7
"5303","Europe","Poland","","Warsaw",7,8,2009,62.7
"5304","Europe","Poland","","Warsaw",7,9,2009,62.1
"5305","Europe","Poland","","Warsaw",7,10,2009,61.6
"5306","Europe","Poland","","Warsaw",7,11,2009,58.7
"5307","Europe","Poland","","Warsaw",7,12,2009,61.7
"5308","Europe","Poland","","Warsaw",7,13,2009,64.9
"5309","Europe","Poland","","Warsaw",7,14,2009,70.7
"5310","Europe","Poland","","Warsaw",7,15,2009,76.9
"5311","Europe","Poland","","Warsaw",7,16,2009,73.6
"5312","Europe","Poland","","Warsaw",7,17,2009,73.4
"5313","Europe","Poland","","Warsaw",7,18,2009,78.5
"5314","Europe","Poland","","Warsaw",7,19,2009,61.7
"5315","Europe","Poland","","Warsaw",7,20,2009,63
"5316","Europe","Poland","","Warsaw",7,21,2009,64.2
"5317","Europe","Poland","","Warsaw",7,22,2009,70.2
"5318","Europe","Poland","","Warsaw",7,23,2009,76.8
"5319","Europe","Poland","","Warsaw",7,24,2009,69.5
"5320","Europe","Poland","","Warsaw",7,25,2009,65.4
"5321","Europe","Poland","","Warsaw",7,26,2009,60.3
"5322","Europe","Poland","","Warsaw",7,27,2009,63.6
"5323","Europe","Poland","","Warsaw",7,28,2009,66.6
"5324","Europe","Poland","","Warsaw",7,29,2009,67.5
"5325","Europe","Poland","","Warsaw",7,30,2009,71.7
"5326","Europe","Poland","","Warsaw",7,31,2009,68.1
"5327","Europe","Poland","","Warsaw",8,1,2009,65.9
"5328","Europe","Poland","","Warsaw",8,2,2009,69.9
"5329","Europe","Poland","","Warsaw",8,3,2009,69.7
"5330","Europe","Poland","","Warsaw",8,4,2009,66.4
"5331","Europe","Poland","","Warsaw",8,5,2009,67.2
"5332","Europe","Poland","","Warsaw",8,6,2009,70.1
"5333","Europe","Poland","","Warsaw",8,7,2009,68.9
"5334","Europe","Poland","","Warsaw",8,8,2009,66.5
"5335","Europe","Poland","","Warsaw",8,9,2009,65.5
"5336","Europe","Poland","","Warsaw",8,10,2009,65.9
"5337","Europe","Poland","","Warsaw",8,11,2009,61.4
"5338","Europe","Poland","","Warsaw",8,12,2009,63.2
"5339","Europe","Poland","","Warsaw",8,13,2009,62.3
"5340","Europe","Poland","","Warsaw",8,14,2009,61.9
"5341","Europe","Poland","","Warsaw",8,15,2009,62
"5342","Europe","Poland","","Warsaw",8,16,2009,69.9
"5343","Europe","Poland","","Warsaw",8,17,2009,71.2
"5344","Europe","Poland","","Warsaw",8,18,2009,65.2
"5345","Europe","Poland","","Warsaw",8,19,2009,62.5
"5346","Europe","Poland","","Warsaw",8,20,2009,63.7
"5347","Europe","Poland","","Warsaw",8,21,2009,66.3
"5348","Europe","Poland","","Warsaw",8,22,2009,64.3
"5349","Europe","Poland","","Warsaw",8,23,2009,62.9
"5350","Europe","Poland","","Warsaw",8,24,2009,61.8
"5351","Europe","Poland","","Warsaw",8,25,2009,65.8
"5352","Europe","Poland","","Warsaw",8,26,2009,71.8
"5353","Europe","Poland","","Warsaw",8,27,2009,65.5
"5354","Europe","Poland","","Warsaw",8,28,2009,64.1
"5355","Europe","Poland","","Warsaw",8,29,2009,61.9
"5356","Europe","Poland","","Warsaw",8,30,2009,58.6
"5357","Europe","Poland","","Warsaw",8,31,2009,60
"5358","Europe","Poland","","Warsaw",9,1,2009,63.1
"5359","Europe","Poland","","Warsaw",9,2,2009,65.6
"5360","Europe","Poland","","Warsaw",9,3,2009,66.7
"5361","Europe","Poland","","Warsaw",9,4,2009,62.3
"5362","Europe","Poland","","Warsaw",9,5,2009,58
"5363","Europe","Poland","","Warsaw",9,6,2009,57.9
"5364","Europe","Poland","","Warsaw",9,7,2009,59
"5365","Europe","Poland","","Warsaw",9,8,2009,59.7
"5366","Europe","Poland","","Warsaw",9,9,2009,62.7
"5367","Europe","Poland","","Warsaw",9,10,2009,66.4
"5368","Europe","Poland","","Warsaw",9,11,2009,65.4
"5369","Europe","Poland","","Warsaw",9,12,2009,59.8
"5370","Europe","Poland","","Warsaw",9,13,2009,58.6
"5371","Europe","Poland","","Warsaw",9,14,2009,59.4
"5372","Europe","Poland","","Warsaw",9,15,2009,63
"5373","Europe","Poland","","Warsaw",9,16,2009,64.5
"5374","Europe","Poland","","Warsaw",9,17,2009,60
"5375","Europe","Poland","","Warsaw",9,18,2009,57.9
"5376","Europe","Poland","","Warsaw",9,19,2009,55.1
"5377","Europe","Poland","","Warsaw",9,20,2009,56.6
"5378","Europe","Poland","","Warsaw",9,21,2009,60
"5379","Europe","Poland","","Warsaw",9,22,2009,60.7
"5380","Europe","Poland","","Warsaw",9,23,2009,63.9
"5381","Europe","Poland","","Warsaw",9,24,2009,59.3
"5382","Europe","Poland","","Warsaw",9,25,2009,55.6
"5383","Europe","Poland","","Warsaw",9,26,2009,54.9
"5384","Europe","Poland","","Warsaw",9,27,2009,55.5
"5385","Europe","Poland","","Warsaw",9,28,2009,57.4
"5386","Europe","Poland","","Warsaw",9,29,2009,53.5
"5387","Europe","Poland","","Warsaw",9,30,2009,45.6
"5388","Europe","Poland","","Warsaw",10,1,2009,49.2
"5389","Europe","Poland","","Warsaw",10,2,2009,47.1
"5390","Europe","Poland","","Warsaw",10,3,2009,46.8
"5391","Europe","Poland","","Warsaw",10,4,2009,52.8
"5392","Europe","Poland","","Warsaw",10,5,2009,48.9
"5393","Europe","Poland","","Warsaw",10,6,2009,48.4
"5394","Europe","Poland","","Warsaw",10,7,2009,60
"5395","Europe","Poland","","Warsaw",10,8,2009,61.5
"5396","Europe","Poland","","Warsaw",10,9,2009,47.5
"5397","Europe","Poland","","Warsaw",10,10,2009,45.7
"5398","Europe","Poland","","Warsaw",10,11,2009,47.4
"5399","Europe","Poland","","Warsaw",10,12,2009,47.5
"5400","Europe","Poland","","Warsaw",10,13,2009,41.1
"5401","Europe","Poland","","Warsaw",10,14,2009,33.9
"5402","Europe","Poland","","Warsaw",10,15,2009,36.2
"5403","Europe","Poland","","Warsaw",10,16,2009,36.2
"5404","Europe","Poland","","Warsaw",10,17,2009,37.8
"5405","Europe","Poland","","Warsaw",10,18,2009,38.3
"5406","Europe","Poland","","Warsaw",10,19,2009,34.8
"5407","Europe","Poland","","Warsaw",10,20,2009,38.9
"5408","Europe","Poland","","Warsaw",10,21,2009,38.7
"5409","Europe","Poland","","Warsaw",10,22,2009,42.3
"5410","Europe","Poland","","Warsaw",10,23,2009,43.3
"5411","Europe","Poland","","Warsaw",10,24,2009,46.5
"5412","Europe","Poland","","Warsaw",10,25,2009,47.8
"5413","Europe","Poland","","Warsaw",10,26,2009,48.4
"5414","Europe","Poland","","Warsaw",10,27,2009,48
"5415","Europe","Poland","","Warsaw",10,28,2009,44.2
"5416","Europe","Poland","","Warsaw",10,29,2009,38.6
"5417","Europe","Poland","","Warsaw",10,30,2009,36.7
"5418","Europe","Poland","","Warsaw",10,31,2009,33
"5419","Europe","Poland","","Warsaw",11,1,2009,35.3
"5420","Europe","Poland","","Warsaw",11,2,2009,33
"5421","Europe","Poland","","Warsaw",11,3,2009,29.8
"5422","Europe","Poland","","Warsaw",11,4,2009,33.6
"5423","Europe","Poland","","Warsaw",11,5,2009,38.4
"5424","Europe","Poland","","Warsaw",11,6,2009,37
"5425","Europe","Poland","","Warsaw",11,7,2009,39.2
"5426","Europe","Poland","","Warsaw",11,8,2009,41.9
"5427","Europe","Poland","","Warsaw",11,9,2009,47.2
"5428","Europe","Poland","","Warsaw",11,10,2009,44.7
"5429","Europe","Poland","","Warsaw",11,11,2009,40.3
"5430","Europe","Poland","","Warsaw",11,12,2009,38
"5431","Europe","Poland","","Warsaw",11,13,2009,40.6
"5432","Europe","Poland","","Warsaw",11,14,2009,42.8
"5433","Europe","Poland","","Warsaw",11,15,2009,41.5
"5434","Europe","Poland","","Warsaw",11,16,2009,44.7
"5435","Europe","Poland","","Warsaw",11,17,2009,47.4
"5436","Europe","Poland","","Warsaw",11,18,2009,48.2
"5437","Europe","Poland","","Warsaw",11,19,2009,49.9
"5438","Europe","Poland","","Warsaw",11,20,2009,45.4
"5439","Europe","Poland","","Warsaw",11,21,2009,44.6
"5440","Europe","Poland","","Warsaw",11,22,2009,42.7
"5441","Europe","Poland","","Warsaw",11,23,2009,45.8
"5442","Europe","Poland","","Warsaw",11,24,2009,48.4
"5443","Europe","Poland","","Warsaw",11,25,2009,48.2
"5444","Europe","Poland","","Warsaw",11,26,2009,42.7
"5445","Europe","Poland","","Warsaw",11,27,2009,43.3
"5446","Europe","Poland","","Warsaw",11,28,2009,40.9
"5447","Europe","Poland","","Warsaw",11,29,2009,41.4
"5448","Europe","Poland","","Warsaw",11,30,2009,42.8
"5449","Europe","Poland","","Warsaw",12,1,2009,50
"5450","Europe","Poland","","Warsaw",12,2,2009,41.4
"5451","Europe","Poland","","Warsaw",12,3,2009,33.4
"5452","Europe","Poland","","Warsaw",12,4,2009,41.9
"5453","Europe","Poland","","Warsaw",12,5,2009,35.8
"5454","Europe","Poland","","Warsaw",12,6,2009,37.4
"5455","Europe","Poland","","Warsaw",12,7,2009,42.2
"5456","Europe","Poland","","Warsaw",12,8,2009,40.6
"5457","Europe","Poland","","Warsaw",12,9,2009,40.5
"5458","Europe","Poland","","Warsaw",12,10,2009,37.9
"5459","Europe","Poland","","Warsaw",12,11,2009,35.8
"5460","Europe","Poland","","Warsaw",12,12,2009,28.1
"5461","Europe","Poland","","Warsaw",12,13,2009,25.3
